benchmark,task_column,task_id,representativeness_score,leave_one_out_aggregate_correlation,useful_representativeness_score,mean_abs_similarity_to_peer_tasks,difficulty_tier,task_score,observed_mean,observed_std,strength_correlation
livecodebench,livecodebench/abc308_f,abc308_f,0.7722882655167751,0.7665590950843881,0.28165179609695457,0.589411843119277,easy,0.8,0.8,0.3674234614174767,0.5621828281044832
featurebench-modal,featurebench-modal/huggingface__transformers.e2e8dbed.test_video_processing_auto.c41f8df4.lv1,huggingface__transformers.e2e8dbed.test_video_processing_auto.c41f8df4.lv1,0.7720991598162597,0.7678489598648595,0.19482039580093266,0.4863065060281405,hard,0.175,0.175,0.2537222891273055,0.1780877674747305
labbench,labbench/figqa-0011,figqa-0011,0.772073791947024,0.76857578369047,0.2303724982173458,0.5192394535608507,medium,0.3125,0.3125,0.2997394702070449,-0.4199377859365519
aime,aime/aime_ii-12,aime_ii-12,0.7720690438689833,0.7595879626508564,0.2140030400945247,0.5149278023912115,easy,0.875,0.875,0.2817356917396161,-0.1145572002599215
lawbench,lawbench/lawbench-3-5-12-one-shot,lawbench-3-5-12-one-shot,0.7719183330819175,0.7686937512608726,0.17709031201449021,0.6301391602409113,easy,0.7628541874999999,0.7628541874999999,0.2303782380486541,-0.1243973489796201
gpqa-diamond,gpqa-diamond/56,56,0.7718608884292792,0.7679166737845182,0.2740330313601488,0.47460744464192184,easy,0.7875,0.7875,0.3568525605905049,0.2803737564206838
widesearch,widesearch/widesearch/widesearch-ws-en-047,widesearch/widesearch-ws-en-047,0.7718565801274911,0.7665403370546928,0.19065563028449156,0.5943052828376543,medium,0.4524926874999999,0.4524926874999999,0.2487222407852077,-0.2863198982979305
featurebench-modal,featurebench-modal/mlflow__mlflow.93dab383.test_numpy_dataset.1beaad57.lv1,mlflow__mlflow.93dab383.test_numpy_dataset.1beaad57.lv1,0.7717498930933213,0.7674940420404187,0.19916987962094138,0.49035167600337465,hard,0.1875,0.1875,0.2595067436503337,0.1865551721474264
simpleqa,simpleqa/simpleqa-4280,simpleqa-4280,0.7715892093993938,0.7686407632923686,0.19760758443454116,0.5508998065453906,easy,0.8374999999999999,0.8374999999999999,0.2570870475150392,0.0376623096906433
usaco,usaco/1060,1060,0.7715828495959197,0.7660982277307868,0.11960704746888307,0.5808610361697244,easy,0.925,0.925,0.1561249499599599,-0.124034497438815
seal0,seal0/97,97,0.7713681792345676,0.7610176080188876,0.25838025794105335,0.4190353464814237,medium,0.61875,0.61875,0.3395194213885267,0.0903075704513391
labbench,labbench/figqa-0124,figqa-0124,0.7712894063210418,0.7677809495193502,0.1315910249668153,0.5401241474528488,hard,0.075,0.075,0.171391365010026,0.1129866258843187
simpleqa,simpleqa/simpleqa-188,simpleqa-188,0.7712269172036155,0.7682744100692994,0.1316755998440497,0.5601018450206506,easy,0.925,0.925,0.171391365010026,-0.112986335781904
spreadsheetbench,spreadsheetbench/6698,6698,0.7712148270499726,0.768063519489803,0.20680743174001764,0.5226123335395101,easy,0.85,0.85,0.2692582403567252,0.0479465543556929
algotune,algotune/algotune-tensor-completion-3d,algotune-tensor-completion-3d,0.7711660647813603,0.7646423637980455,0.21587247966439413,0.3778587083261466,medium,0.5752626875,0.5752626875,0.2823182312213734,0.0291544912347079
aider-polyglot,aider-polyglot/polyglot_javascript_wordy,polyglot_javascript_wordy,0.771089272094132,0.7683542758598327,0.22970451934521846,0.5214227380360995,easy,0.875,0.875,0.2989565185775349,-0.1079581555988806
hle,hle/hle/hle__67321d3b492db99ed0f964d2,hle/hle__67321d3b492db99ed0f964d2,0.7710340796812676,0.7671298493442641,0.3184686235888557,0.4797142423795471,medium,0.5875,0.5875,0.4151430476353904,0.3653967185654345
featurebench-modal,featurebench-modal/pandas-dev__pandas.82fa2715.test_string.dcfa24ea.lv1,pandas-dev__pandas.82fa2715.test_string.dcfa24ea.lv1,0.7710192191000833,0.7667515543193205,0.1895191311690168,0.491073470712109,hard,0.1625,0.1625,0.2471714991660648,0.1697499485090101
mmau,mmau/6aee68bf-6629-442b-981d-ae8195597c8e,6aee68bf-6629-442b-981d-ae8195597c8e,0.7708341346710234,0.7629553291814833,0.2523237578082032,0.45059781166211593,easy,0.875,0.875,0.3307189138830738,0.6831302053170687
quixbugs,quixbugs/quixbugs-python-possible_change,quixbugs-python-possible_change,0.7707187979373412,0.7638971157428217,0.2671934409844509,0.5791879937544964,easy,0.7208333125,0.7208333125,0.3497767375710395,-0.0584392018029246
simpleqa,simpleqa/simpleqa-4070,simpleqa-4070,0.7706419973197992,0.7676829377715565,0.20220104060834782,0.5551462716196799,easy,0.8250000000000001,0.8250000000000001,0.2633913438213184,-0.1715499461468488
financeagent_terminal,financeagent_terminal/financeagent-2,financeagent-2,0.7705658788098723,0.7596560199812454,0.1927416643389797,0.6079894052917264,hard,0.275,0.275,0.2537222891273055,0.2798521916417887
lawbench,lawbench/lawbench-2-7-7-zero-shot,lawbench-2-7-7-zero-shot,0.770561879535149,0.767320656308229,0.04882010831213644,0.6264015819802149,medium,0.3617328125,0.3617328125,0.0636241288577088,-0.0410126608617441
aider-polyglot,aider-polyglot/polyglot_rust_simple-cipher,polyglot_rust_simple-cipher,0.7704038964014478,0.7676617919929672,0.21001373328544043,0.5211531673782978,easy,0.8875,0.8875,0.2735758578529911,0.0825820976305552
quixbugs,quixbugs/quixbugs-java-max_sublist_sum,quixbugs-java-max_sublist_sum,0.7703911847810822,0.7635610758528488,0.14474971330295372,0.5835142537050537,easy,0.925,0.925,0.1895718861012887,-0.1021506151030964
medagentbench,medagentbench/task2_1,task2_1,0.77022317469703,0.7617947451144651,0.16047491546882975,0.5449311891577655,easy,0.875,0.875,0.2106537443294089,-0.1532127148985547
deepsynth,deepsynth/48,48,0.770111829112675,0.751232164422912,0.1167837355696273,0.5177400640980998,hard,0.116666625,0.116666625,0.1554562505445161,0.1937729472946001
widesearch,widesearch/widesearch/widesearch-ws-en-004,widesearch/widesearch-ws-en-004,0.7696879301381458,0.7643279514489355,0.1874692876524471,0.5900330833533965,easy,0.7912735,0.7912735,0.2452733637400828,-0.0743261067097055
labbench,labbench/figqa-0001,figqa-0001,0.7695691479502524,0.7660378142085714,0.2942024049657366,0.5347063146767775,medium,0.35,0.35,0.3840572873934304,-0.3025315945980351
gso,gso/gso-pandas-dev--pandas-438b957,gso-pandas-dev--pandas-438b957,0.7694983593460274,0.7621771501437739,0.23626723318224263,0.4812986429436902,medium,0.3625,0.3625,0.3099899191909311,0.1353507576156911
aider-polyglot,aider-polyglot/polyglot_javascript_phone-number,polyglot_javascript_phone-number,0.7694216989919295,0.7666694192305886,0.20974224405566275,0.5207950805385173,easy,0.8875,0.8875,0.2735758578529911,-0.1061764287608679
omnimath,omnimath/omnimath_703,omnimath_703,0.7693917195627994,0.764270970712884,0.20556438469045316,0.4331924439090375,easy,0.7875,0.7875,0.2689679348918751,0.5639775754929144
aider-polyglot,aider-polyglot/polyglot_java_react,polyglot_java_react,0.7691544249887455,0.7663993786143711,0.2451804325832762,0.5196071711636747,easy,0.8125,0.8125,0.3199120973017432,-0.1513297508621119
crmarena,crmarena/crmarena_0599_named_entity_disambiguation,crmarena_0599_named_entity_disambiguation,0.7687155373515739,0.7615576590888506,0.21618841703740385,0.5857729704855322,medium,0.40625,0.40625,0.2838766237293941,-0.3581336367080641
hle,hle/hle/hle__66f5fa6547b598f037ec67fd,hle/hle__66f5fa6547b598f037ec67fd,0.7686935654366105,0.7647547714890485,0.3010842546196435,0.4722500803467786,medium,0.3,0.3,0.3937003937005905,0.1967478390243788
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-jugs-easy00cea0a5-seed45-2,reasoning-gym-algorithmic-jugs-easy00cea0a5-seed45-2,0.7683359853188005,0.7667875032039774,0.2706990503304243,0.4216688568091666,medium,0.687875,0.687875,0.3530300757371813,-0.0820057181487563
hle,hle/hle/hle__66fc8353c9752085eff2c8c0,hle/hle__66fc8353c9752085eff2c8c0,0.76811781319574,0.7641705333346576,0.31967546934816665,0.48846604066952576,medium,0.4,0.4,0.4183300132670378,0.2468854797723775
algotune,algotune/algotune-count-connected-components,algotune-count-connected-components,0.7677760334197573,0.7611689022883441,0.1436927837057601,0.38520937042229697,medium,0.5170585625,0.5170585625,0.1887791044455029,0.0253997162822838
replicationbench,replicationbench/astm3__photometry_classification_accuracy_with_clip,astm3__photometry_classification_accuracy_with_clip,0.7677338628357822,0.7598561173214271,0.3511766522873264,0.511448101419236,medium,0.4625,0.4625,0.4621620386834038,0.2583878562848741
terminal-bench,terminal-bench/feal-linear-cryptanalysis,feal-linear-cryptanalysis,0.7676261527767018,0.7594869313756626,0.3036463990261278,0.48845535708493326,medium,0.5125,0.5125,0.3998046397929869,0.330979159891591
featurebench-modal,featurebench-modal/pydata__xarray.97f3a746.test_range_index.7b95ba66.lv1,pydata__xarray.97f3a746.test_range_index.7b95ba66.lv1,0.7674216986326645,0.7630960360370371,0.24412365333125516,0.4863878584437154,hard,0.2125,0.2125,0.3199120973017432,0.1715074384192413
hle,hle/hle/hle__67001b2537deff035b73927b,hle/hle__67001b2537deff035b73927b,0.7673700194268515,0.7634117277015042,0.26719410469552646,0.48283725239746866,hard,0.25,0.25,0.35,0.0368856714978991
aider-polyglot,aider-polyglot/polyglot_python_simple-linked-list,polyglot_python_simple-linked-list,0.7667604951523461,0.7639807123180653,0.35308288351971606,0.5169015138956068,medium,0.5375,0.5375,0.4621620386834038,0.300288579552489
spreadsheetbench,spreadsheetbench/54675,54675,0.7666664859049597,0.7634609526840839,0.2798633758737881,0.5186593334064803,easy,0.825,0.825,0.3665719574653795,-0.1232629208473942
kumo,kumo/motifanalysisenv-t4-a6-v1-s1,motifanalysisenv-t4-a6-v1-s1,0.7666644729490463,0.7639277779211566,0.10633424644213355,0.6136105156993198,easy,0.925,0.925,0.1391941090707505,-0.1391215106305071
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-base-conversion-hard0292e21f-seed45-2,reasoning-gym-algorithmic-base-conversion-hard0292e21f-seed45-2,0.7665494432649377,0.7649906118903106,0.0855285505167946,0.421766084151411,easy,0.95,0.95,0.1118033988749894,-0.115469993841422
omnimath,omnimath/omnimath_1172,omnimath_1172,0.7665351447514953,0.7613596132523642,0.19010182954473046,0.43825191404982167,easy,0.8125,0.8125,0.2496873044429772,0.2197440268871204
lawbench,lawbench/lawbench-3-1-23-zero-shot,lawbench-3-1-23-zero-shot,0.76637605431468,0.763083666545923,0.21883454676319644,0.6229792004986738,easy,0.748804125,0.748804125,0.28677660963934,-0.0285371166668416
spider2,spider2/workday002,workday002,0.7663027552679212,0.7369021161495135,0.2755696180933515,0.5484022435143121,medium,0.6875,0.6875,0.3739568825412898,-0.0776755214440761
gaia,gaia/9b54f9d9-35ee-4a14-b62f-d130ea00317f,9b54f9d9-35ee-4a14-b62f-d130ea00317f,0.7662746586623612,0.7613261685895737,0.3086658910735346,0.4470633790247513,medium,0.575,0.575,0.4054318685056713,0.2388185805636667
bigcodebench,bigcodebench/bigcodebench_108,bigcodebench_108,0.7662333817595791,0.7571050830159362,0.26498677905557766,0.38404962019711636,medium,0.65,0.65,0.35,0.184427977747177
dacode,dacode/dacode-ml-regression-014,dacode-ml-regression-014,0.7662001387753573,0.7639414672967695,0.3277301463124607,0.5195464602541123,medium,0.675886875,0.6433639285714285,0.4289990272057675,-0.1432254019330561
usaco,usaco/365,365,0.7658281768621819,0.7602242996317209,0.3003547498284294,0.5753690704510003,easy,0.7625,0.7625,0.3950870157319777,0.4983121985175684
terminal-bench,terminal-bench/password-recovery,password-recovery,0.7656640556788367,0.7574657005344078,0.32114746615402606,0.485825096053644,medium,0.559375,0.559375,0.4239762485977251,0.3406560681973095
labbench,labbench/figqa-0173,figqa-0173,0.7656176813958602,0.7620339968420737,0.26380440436143987,0.5283917956068483,medium,0.3125,0.3125,0.3461845606031557,-0.3635978234553003
featurebench-modal,featurebench-modal/mlflow__mlflow.93dab383.test_validation.2e1c5076.lv1,mlflow__mlflow.93dab383.test_validation.2e1c5076.lv1,0.7655688252051069,0.7612134001542117,0.19196128235668822,0.4809432906155248,hard,0.2625,0.2625,0.2521780125229002,0.063992363174384
spreadsheetbench,spreadsheetbench/382-29,382-29,0.7654483943091783,0.7622283945079841,0.3118098795483216,0.5178022625330483,medium,0.6125,0.6125,0.4090767042988393,-0.2445800424033229
spreadsheetbench,spreadsheetbench/438-18,438-18,0.7652901560431499,0.7620682786599281,0.3449671147581476,0.5212586376157148,medium,0.615625,0.615625,0.4526721875430387,0.2085483856868836
algotune,algotune/algotune-lp-mdp,algotune-lp-mdp,0.7652561125397047,0.7585872136103781,0.15588805304043019,0.37359106923800106,easy,0.7414841875,0.7414841875,0.2054978652995022,-0.0306658344377777
hle,hle/hle/hle__67428dcab53462ceeb83c6f6,hle/hle__67428dcab53462ceeb83c6f6,0.7651840623481525,0.761193643754279,0.24957402620040606,0.4883235931615512,easy,0.75,0.75,0.3278719262151,0.1181251166277631
swebench-verified,swebench-verified/django__django-11815,django__django-11815,0.7650908028882163,0.7586109269201877,0.2508869818108763,0.5410447357706059,easy,0.7250000000000001,0.7250000000000001,0.3307189138830738,-0.2146978093828406
replicationbench,replicationbench/astm3__photometry_classification_accuracy_no_clip,astm3__photometry_classification_accuracy_no_clip,0.7644448264505482,0.756471150297466,0.33404861508515854,0.5092020906186944,medium,0.5,0.5,0.4415880433163923,0.2923528368382366
research-code-bench,research-code-bench/hyla_rms_head,hyla_rms_head,0.7641765809858235,0.7615952746332734,0.3134360134014109,0.6475689433405021,medium,0.325,0.325,0.4115519408288582,0.0784222951479873
gaia2,gaia2/gaia2-cli/0327_4pb6yil4lfl1zii39wrctgtkowlawsmt,gaia2-cli/0327_4pb6yil4lfl1zii39wrctgtkowlawsmt,0.7640684482049391,0.7546242519896855,0.300214940348909,0.5261117561679602,medium,0.4444445,0.4444445,0.3978336762399898,-0.100957253614757
crmarena,crmarena/crmarena_0727_handle_time,crmarena_0727_handle_time,0.7640011885075594,0.7567177815362728,0.21403210990749555,0.5457039238829026,medium,0.4,0.4,0.282842712474619,-0.3651482625708653
arc-agi-2,arc-agi-2/58f5dbd5_0,58f5dbd5_0,0.7639499156379126,0.7581035679705627,0.33890176127397226,0.6031183843468255,medium,0.4875,0.4875,0.4470388685561916,0.0505380764785008
compilebench,compilebench/curl-ssl,curl-ssl,0.7636859032690738,0.7263341809642172,0.10895012714463258,0.598096691010381,easy,0.95,0.95,0.15,-0.0860660960368104
simpleqa,simpleqa/simpleqa-2181,simpleqa-2181,0.7636657835719015,0.7606289655693049,0.23269994679796194,0.5590392759868691,easy,0.8625,0.8625,0.3059309562630105,-0.1160467070628154
dacode,dacode/dacode-di-csv-015,dacode-di-csv-015,0.7634302895848516,0.7611484954710349,0.17966055313782392,0.48413948031230364,easy,0.7041665625,0.6999999285714287,0.2360387680023481,-0.0340649076173067
kumo,kumo/chemicalenv-t12-a16-v1-s1,chemicalenv-t12-a16-v1-s1,0.7634266837036728,0.7606571886167118,0.252281448872823,0.600311796305157,easy,0.8,0.8,0.33166247903554,-0.1556996049902996
scicode,scicode/scicode-29,scicode-29,0.763351997139016,0.7552810875291045,0.18449439461798814,0.5540395910923309,easy,0.901041625,0.901041625,0.2442724935977941,-0.0341321283286772
arc-agi-2,arc-agi-2/7b0280bc_0,7b0280bc_0,0.7631985598817896,0.7573361943621971,0.1413680142051105,0.6025142807825132,hard,0.0875,0.0875,0.186664806538351,0.1210320449342823
bixbench,bixbench/bix-51-q1,bix-51-q1,0.7631634052929126,0.7399880894185319,0.25750495707394855,0.38296459893037044,easy,0.7625,0.7625,0.3479852726768763,-0.1762206095463135
scicode,scicode/scicode-8,scicode-8,0.7631476502535225,0.7550707555910044,0.34588813877945035,0.5677694975259704,medium,0.5125,0.5125,0.4580870550452174,0.2888686958846057
aider-polyglot,aider-polyglot/polyglot_python_rest-api,polyglot_python_rest-api,0.7631376270402493,0.7603205584570554,0.3723582122611212,0.5154955597622495,medium,0.4875,0.4875,0.4897384506039933,0.257018897070346
simpleqa,simpleqa/simpleqa-1837,simpleqa-1837,0.763102846966204,0.760059785783909,0.22462788700945496,0.5505734964667974,easy,0.8125,0.8125,0.2955397604384222,-0.1638096654427708
simpleqa,simpleqa/simpleqa-2967,simpleqa-2967,0.7629456182433506,0.7599008141738111,0.2604808756269593,0.549705182521757,easy,0.75,0.75,0.3427827300200522,-0.1883108239908739
reasoning-gym,reasoning-gym/reasoning-gym-induction-acre-hard0292e21f-seed45-1,reasoning-gym-induction-acre-hard0292e21f-seed45-1,0.7629206032581641,0.7613408253005797,0.24962228289749497,0.42517927106530384,easy,0.75,0.75,0.3278719262151,0.4331247410222718
kumo,kumo/sorcererenv-t4-a6-v1-s1,sorcererenv-t4-a6-v1-s1,0.762742659692731,0.7599662532573196,0.11399493798859793,0.5999772796040382,easy,0.95,0.95,0.15,-0.0860661924349846
kumo,kumo/mythicalenv-t4-a6-v1-s1,mythicalenv-t4-a6-v1-s1,0.762742659692731,0.7599662532573196,0.11399493798859793,0.5999772796040382,easy,0.95,0.95,0.15,-0.0860661924349846
crustbench,crustbench/crustbench-linear-algebra-c,crustbench-linear-algebra-c,0.7627067336870713,0.7569886780543403,0.15596351392403576,0.5914672837544508,easy,0.95,0.9428571428571428,0.2060315014550851,-0.0666664559167818
crustbench,crustbench/crustbench-libqueue,crustbench-libqueue,0.7627067336870713,0.7569886780543403,0.15596351392403576,0.5914672837544508,easy,0.95,0.9428571428571428,0.2060315014550851,-0.0666664559167818
aider-polyglot,aider-polyglot/polyglot_javascript_tournament,polyglot_javascript_tournament,0.7626954162999385,0.7598738088959228,0.20810001299483338,0.5166342623947187,easy,0.8,0.8,0.2738612787525831,2.121522623757988e-07
gpqa-diamond,gpqa-diamond/7,7,0.76267025282342,0.7585889777541378,0.21096924109303802,0.455385845017298,easy,0.7875,0.7875,0.2781074432660873,-0.1972878400543806
lawbench,lawbench/lawbench-2-1-15-zero-shot,lawbench-2-1-15-zero-shot,0.7626286484126871,0.7592906965595384,0.18015675259731015,0.626246042252333,medium,0.4629225,0.4629225,0.2372698011626216,-0.135478992936586
skillsbench,skillsbench/simpo-code-reproduction,simpo-code-reproduction,0.7625913788320124,0.7515198149337147,0.27724232126407206,0.47242980762419545,hard,0.2375,0.2375,0.3689088640843426,0.1662260864495016
hle,hle/hle/hle__66fec7825e6051260840e060,hle/hle__66fec7825e6051260840e060,0.762568183174977,0.7585394427698753,0.36068032045051995,0.49035383372230185,medium,0.5625,0.5625,0.4754931650402558,0.305444896200696
algotune,algotune/algotune-stable-matching,algotune-stable-matching,0.7625610051309797,0.7558262787912806,0.22685513895902332,0.3900372606086846,hard,0.26351075,0.26351075,0.3001419047268516,0.2238402778542667
hle,hle/hle/hle__671fb84fc6abf8266c1892c8,hle/hle__671fb84fc6abf8266c1892c8,0.7624958870491811,0.7584660894405825,0.30574745532070186,0.4685280562716512,medium,0.6499999999999999,0.6499999999999999,0.4031128874149275,0.4163333402799981
omnimath,omnimath/omnimath_2617,omnimath_2617,0.7624801363822378,0.7572272008091051,0.200343485931446,0.42336963196140975,easy,0.8,0.8,0.2645751311064591,-0.1951798845361346
usaco,usaco/639,639,0.76245149028075,0.7567780680785667,0.15016849243528468,0.5727871636149403,easy,0.925,0.925,0.1984313483298443,-0.0975897917131232
dacode,dacode/dacode-ml-binary-002,dacode-ml-binary-002,0.7624338477195308,0.7601437561168289,0.1661262166585603,0.49939525996194783,medium,0.480635875,0.463961857142857,0.2185457886376795,-0.1440993412925798
deepsynth,deepsynth/37,37,0.7624199377357329,0.7430038696263139,0.24755264663854418,0.5025730380452439,hard,0.2107143125,0.2107143125,0.3331781391166216,0.1632947602142295
hle,hle/hle/hle__6734d0fd45aa0757a21c4ddc,hle/hle__6734d0fd45aa0757a21c4ddc,0.7623883044592925,0.758356933835204,0.2979628689710087,0.4854156427423095,hard,0.275,0.275,0.3929058411375428,0.1807169378454298
livecodebench,livecodebench/abc364_c,abc364_c,0.7615342116082989,0.7555722478113029,0.21702160557687927,0.5767345089131202,easy,0.85,0.85,0.2872281323269014,0.0449468607564706
hle,hle/hle/hle__6726b934d4553efaee99c556,hle/hle__6726b934d4553efaee99c556,0.7614733745580582,0.7574286355188502,0.3075232550883003,0.4733806195732597,hard,0.2875,0.2875,0.4060095442227929,-0.0715434386449687
swebench-verified,swebench-verified/django__django-15380,django__django-15380,0.7614658149647839,0.7549000184370344,0.20587467441156998,0.530925813859611,easy,0.875,0.875,0.2727178028658928,-0.1183451199697623
arc-agi-2,arc-agi-2/71e489b6_1,71e489b6_1,0.7613277651565514,0.7554255879965053,0.2498335299816866,0.6010101281192738,hard,0.225,0.225,0.3307189138830738,0.1756621493658205
crmarena,crmarena/crmarena_0615_named_entity_disambiguation,crmarena_0615_named_entity_disambiguation,0.7610291781063119,0.7536670512297702,0.18628501492452965,0.5606554631071284,medium,0.4375,0.4375,0.2471714991660648,-0.3786725553555392
featurebench-modal,featurebench-modal/sphinx-doc__sphinx.e347e59c.test_util_nodes.08cdc62d.lv1,sphinx-doc__sphinx.e347e59c.test_util_nodes.08cdc62d.lv1,0.7609457582954439,0.7565163961679915,0.2803643538139293,0.47814087680182965,medium,0.4125,0.4125,0.3705991770093398,-0.1306323346389326
dacode,dacode/dacode-ml-competition-009,dacode-ml-competition-009,0.7609061938087487,0.7586034026057681,0.2639028576725488,0.49976458967718795,medium,0.65,0.6428571428571429,0.3478798760538834,-0.0396057135990269
quixbugs,quixbugs/quixbugs-java-quicksort,quixbugs-java-quicksort,0.7608482281046131,0.7537743026517174,0.19604867701352463,0.5748806918594874,easy,0.8697916875,0.8697916875,0.2600893613961648,-0.1292616858650855
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-gsm-symbolic-hard0292e21f-seed45-2,reasoning-gym-arithmetic-gsm-symbolic-hard0292e21f-seed45-2,0.760753636696184,0.7591613983417065,0.31533652305075704,0.4160366545583811,easy,0.702125,0.702125,0.4153748119168999,-0.1851603118590099
bfcl,bfcl/bfcl-live-multiple-437-142-3,bfcl-live-multiple-437-142-3,0.7606018686675615,0.7497344962418828,0.07896718944313785,0.36059356455823005,saturated,0.9625,0.9625,0.1053268721647044,-0.0919274728502471
aider-polyglot,aider-polyglot/polyglot_java_dominoes,polyglot_java_dominoes,0.7605136938453603,0.7576697326014741,0.30069085325764616,0.5129808990453391,medium,0.35,0.35,0.3968626966596886,0.2277101710596952
skillsbench,skillsbench/fix-druid-loophole-cve,fix-druid-loophole-cve,0.7603100150285603,0.7491475447763383,0.28771557390424896,0.46078376476109856,medium,0.45,0.45,0.3840572873934304,0.3025318517041637
usaco,usaco/243,243,0.7600245775957918,0.7543013683776851,0.14967703757423065,0.5709314798549282,easy,0.925,0.925,0.1984313483298443,0.16265020642669
reasoning-gym,reasoning-gym/reasoning-gym-logic-zebra-puzzles-easy00cea0a5-seed45-2,reasoning-gym-logic-zebra-puzzles-easy00cea0a5-seed45-2,0.7598751811194346,0.7582779017070034,0.19700637780198738,0.4144964405643295,easy,0.8500000000000001,0.8500000000000001,0.2598076211353316,-0.1490711252542327
aider-polyglot,aider-polyglot/polyglot_javascript_variable-length-quantity,polyglot_javascript_variable-length-quantity,0.7598694300819705,0.7570188802076983,0.25373546251721174,0.5136761379740364,easy,0.8125,0.8125,0.335177191944798,0.0096294152904457
swebenchpro,swebenchpro/instance_future-architect__vuls-2c84be80b65d022c262956cd26fc79d8bb2f7010,instance_future-architect__vuls-2c84be80b65d022c262956cd26fc79d8bb2f7010,0.7598343478282954,0.7509669645616571,0.285342742603458,0.5237697471911402,medium,0.425,0.425,0.3799671038392666,0.1528943215626738
crmarena,crmarena/crmarena_0778_handle_time,crmarena_0778_handle_time,0.7596722676864287,0.75227430705527,0.19903307341716872,0.5635810156535769,medium,0.4,0.4,0.2645751311064591,-0.390359869617264
labbench,labbench/figqa-0061,figqa-0061,0.7596404724707359,0.7559781232692689,0.2803241907033485,0.5260755977457565,medium,0.35,0.35,0.3708099243547831,-0.0348154136205579
swebench-verified,swebench-verified/sympy__sympy-19954,sympy__sympy-19954,0.7595418928190759,0.7529306676728382,0.33672083105215395,0.5368460298719463,medium,0.7,0.7,0.4472135954999579,-0.1732049441455425
widesearch,widesearch/widesearch/widesearch-ws-en-094,widesearch/widesearch-ws-en-094,0.7593816688565516,0.7538155833638143,0.24803455331557203,0.5836478957041284,medium,0.47311725,0.47311725,0.3290387712718099,-0.1247836637644027
medagentbench,medagentbench/task2_8,task2_8,0.7593122009639195,0.7505409530457374,0.24247816603665606,0.5386878969600595,easy,0.7749999999999999,0.7749999999999999,0.3230711995830021,-0.1798200728432557
labbench,labbench/figqa-0150,figqa-0150,0.7592388462110093,0.7555712339228378,0.21182119834398166,0.5258848345642025,hard,0.1375,0.1375,0.2803457686500725,0.1266377925101496
swesmith,swesmith/oauthlib__oauthlib.1fd52536.combine_file__cztfi6i0,oauthlib__oauthlib.1fd52536.combine_file__cztfi6i0,0.7590893015102285,0.7501586756404419,0.290383845930272,0.46051695731067854,medium,0.4875,0.4875,0.3870965641800505,-0.3418445860556167
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-dice-hard0292e21f-seed45-2,reasoning-gym-arithmetic-dice-hard0292e21f-seed45-2,0.7590328326840476,0.7574307249421304,0.1606578852316259,0.42250115196292576,easy,0.871875,0.871875,0.2121090153081664,-0.155965511193902
spreadsheetbench,spreadsheetbench/11842,11842,0.759027780474967,0.75573191485574,0.3331869371481869,0.5242755350087621,medium,0.625,0.625,0.4408798022137099,0.3660280949228459
medagentbench,medagentbench/task4_12,task4_12,0.758957759747443,0.7501754620540894,0.17988575644673427,0.5394014126029966,easy,0.85,0.85,0.2397915761656359,-0.1615145134646733
gaia2,gaia2/gaia2-cli/0752_b5jn0068aw58wxmfwdxp4jl3hly1yrxd,gaia2-cli/0752_b5jn0068aw58wxmfwdxp4jl3hly1yrxd,0.7588636219374753,0.7492412734881386,0.18602281779416927,0.5279649316924341,hard,0.2725,0.2725,0.248281594162757,-0.0077994490805686
research-code-bench,research-code-bench/diff-transformer_taking_difference,diff-transformer_taking_difference,0.7585822629561034,0.755948238622385,0.2771094255743135,0.6427897463784478,hard,0.175,0.175,0.3665719574653795,0.1232632135012179
livecodebench,livecodebench/abc326_e,abc326_e,0.7583712326021063,0.7523414447573595,0.20603719011981633,0.5730700735005058,easy,0.9,0.9,0.2738612787525831,-0.0942807528669861
gaia,gaia/56137764-b4e0-45b8-9c52-1866420c3df5,56137764-b4e0-45b8-9c52-1866420c3df5,0.7581893027926155,0.7530938065821514,0.20624323289123847,0.4304568732012682,easy,0.8,0.8,0.2738612787525831,5.790820998887936e-08
lawbench,lawbench/lawbench-2-4-16-zero-shot,lawbench-2-4-16-zero-shot,0.7580747860961905,0.7546817716709596,0.07990003916625765,0.6161454035775191,medium,0.606875,0.606875,0.1058724911154923,-0.1295595980072058
kumo,kumo/timetravelenv-t4-a6-v1-s0,timetravelenv-t4-a6-v1-s0,0.7577108442021014,0.7548837903449995,0.14618261741640567,0.5999737174000255,easy,0.95,0.95,0.1936491673103708,-0.0666665679639162
kumo,kumo/rocketfuelenv-t4-a6-v1-s0,rocketfuelenv-t4-a6-v1-s0,0.7577108442021014,0.7548837903449995,0.07309130870820284,0.5999737174000255,saturated,0.975,0.975,0.0968245836551854,-0.0666665679639162
kumo,kumo/medicaloodenv-t4-a6-v1-s0,medicaloodenv-t4-a6-v1-s0,0.7577108442021014,0.7548837903449995,0.14618261741640567,0.5999737174000255,easy,0.95,0.95,0.1936491673103708,-0.0666665679639162
